3515 97.2898 4.29861 3.90798 30 90.9127 86.9734 0.0441835 1282.34 NaN NaN 30 4
6708 97.5867 8.56886 7.8728 60 91.8768 86.8787 0.0878077 1339.46 NaN NaN 30 4
9868 97.87 12.8345 11.8944 90 92.6755 86.784 0.131138 1363.79 NaN NaN 30 4
92446 54.1226 128.271 119.489 120 93.154 0.425485 2.37001 1454.92 NaN NaN 30 4
115942 98.4799 160.177 149.351 150 93.2412 0.432627 1.62649 1448.64 NaN NaN 30 4
