3541 97.2781 4.30162 3.90798 30 90.8489 86.9734 0.0442199 1273.82 NaN NaN 30 4
6822 97.5986 8.57809 7.90939 60 92.2046 86.8177 0.0878915 1318.5 NaN NaN 30 4
10082 97.9023 12.8544 11.8984 90 92.5628 86.7796 0.131298 1336.92 NaN NaN 30 4
96686 51.9552 128.911 119.424 120 92.6404 0.480026 2.4812 1398.06 NaN NaN 30 4
121311 55.5266 161.207 149.494 150 92.7347 0.337046 2.90323 1393.42 NaN NaN 30 4
