4114 46.2859 5.36926 5 5 93.1227 0 0.116002 1368.52 5120 1024 5 4
24981 22.8063 32.2289 30 30 93.084 0 1.41316 1352.81 30720 1024 5 4
46322 23.8338 59.127 55 55 93.0201 0 2.48081 1338.44 56320 1024 5 4
66999 30.1119 85.9711 80 80 93.0545 0 2.85506 1345.5 81920 1024 5 4
62234 53.4953 80.7305 75.1777 105 93.1218 28.4022 1.50911 1360.22 76982 1024 5 4
113512 43.2169 140.036 130 130 92.8331 0 3.24031 1293.6 133120 1024 5 4
